product_id,category,base_price,raw_description,image_path
PRD-0351,Home & Kitchen,317.58,"Super okazja! Produkt PRD-0351. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0351.jpg
PRD-0352,Home & Kitchen,174.1,"Super okazja! Produkt PRD-0352. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0352.jpg
PRD-0353,Electronics,78.24,"Super okazja! Produkt PRD-0353. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0353.jpg
PRD-0354,Fashion,399.07,"Super okazja! Produkt PRD-0354. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0354.jpg
PRD-0355,Home & Kitchen,313.84,"Super okazja! Produkt PRD-0355. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0355.jpg
PRD-0356,Automotive,271.4,"Super okazja! Produkt PRD-0356. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0356.jpg
PRD-0357,Fashion,448.01,"Super okazja! Produkt PRD-0357. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0357.jpg
PRD-0358,Industrial,396.41,"Super okazja! Produkt PRD-0358. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0358.jpg
PRD-0359,Electronics,84.32,"Super okazja! Produkt PRD-0359. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0359.jpg
PRD-0360,Industrial,162.74,"Super okazja! Produkt PRD-0360. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0360.jpg
PRD-0361,Fashion,131.76,"Super okazja! Produkt PRD-0361. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0361.jpg
PRD-0362,Fashion,374.53,"Super okazja! Produkt PRD-0362. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0362.jpg
PRD-0363,Fashion,26.43,"Super okazja! Produkt PRD-0363. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0363.jpg
PRD-0364,Industrial,289.25,"Super okazja! Produkt PRD-0364. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0364.jpg
PRD-0365,Fashion,383.6,"Super okazja! Produkt PRD-0365. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0365.jpg
PRD-0366,Industrial,439.62,"Super okazja! Produkt PRD-0366. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0366.jpg
PRD-0367,Fashion,177.62,"Super okazja! Produkt PRD-0367. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0367.jpg
PRD-0368,Automotive,412.42,"Super okazja! Produkt PRD-0368. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0368.jpg
PRD-0369,Fashion,64.21,"Super okazja! Produkt PRD-0369. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0369.jpg
PRD-0370,Industrial,424.76,"Super okazja! Produkt PRD-0370. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0370.jpg
PRD-0371,Home & Kitchen,72.47,"Super okazja! Produkt PRD-0371. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0371.jpg
PRD-0372,Fashion,204.67,"Super okazja! Produkt PRD-0372. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0372.jpg
PRD-0373,Home & Kitchen,400.67,"Super okazja! Produkt PRD-0373. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0373.jpg
PRD-0374,Automotive,83.46,"Super okazja! Produkt PRD-0374. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0374.jpg
PRD-0375,Electronics,122.33,"Super okazja! Produkt PRD-0375. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0375.jpg
PRD-0376,Automotive,363.9,"Super okazja! Produkt PRD-0376. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0376.jpg
PRD-0377,Fashion,362.82,"Super okazja! Produkt PRD-0377. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0377.jpg
PRD-0378,Home & Kitchen,324.16,"Super okazja! Produkt PRD-0378. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0378.jpg
PRD-0379,Home & Kitchen,350.03,"Super okazja! Produkt PRD-0379. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0379.jpg
PRD-0380,Industrial,275.93,"Super okazja! Produkt PRD-0380. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0380.jpg
PRD-0381,Home & Kitchen,133.38,"Super okazja! Produkt PRD-0381. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0381.jpg
PRD-0382,Industrial,179.39,"Super okazja! Produkt PRD-0382. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0382.jpg
PRD-0383,Electronics,98.98,"Super okazja! Produkt PRD-0383. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0383.jpg
PRD-0384,Fashion,455.14,"Super okazja! Produkt PRD-0384. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0384.jpg
PRD-0385,Industrial,295.86,"Super okazja! Produkt PRD-0385. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0385.jpg
PRD-0386,Electronics,206.42,"Super okazja! Produkt PRD-0386. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0386.jpg
PRD-0387,Home & Kitchen,236.38,"Super okazja! Produkt PRD-0387. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0387.jpg
PRD-0388,Home & Kitchen,474.17,"Super okazja! Produkt PRD-0388. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0388.jpg
PRD-0389,Electronics,85.14,"Super okazja! Produkt PRD-0389. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0389.jpg
PRD-0390,Home & Kitchen,297.25,"Super okazja! Produkt PRD-0390. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0390.jpg
PRD-0391,Electronics,257.89,"Super okazja! Produkt PRD-0391. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0391.jpg
PRD-0392,Industrial,309.61,"Super okazja! Produkt PRD-0392. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0392.jpg
PRD-0393,Industrial,18.87,"Super okazja! Produkt PRD-0393. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0393.jpg
PRD-0394,Electronics,437.34,"Super okazja! Produkt PRD-0394. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0394.jpg
PRD-0395,Industrial,466.74,"Super okazja! Produkt PRD-0395. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0395.jpg
PRD-0396,Industrial,286.92,"Super okazja! Produkt PRD-0396. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0396.jpg
PRD-0397,Industrial,351.36,"Super okazja! Produkt PRD-0397. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0397.jpg
PRD-0398,Automotive,462.02,"Super okazja! Produkt PRD-0398. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0398.jpg
PRD-0399,Fashion,356.55,"Super okazja! Produkt PRD-0399. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0399.jpg
PRD-0400,Home & Kitchen,84.74,"Super okazja! Produkt PRD-0400. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0400.jpg
PRD-0401,Automotive,292.38,"Super okazja! Produkt PRD-0401. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0401.jpg
PRD-0402,Industrial,307.29,"Super okazja! Produkt PRD-0402. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0402.jpg
PRD-0403,Electronics,217.82,"Super okazja! Produkt PRD-0403. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0403.jpg
PRD-0404,Industrial,370.86,"Super okazja! Produkt PRD-0404. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0404.jpg
PRD-0405,Fashion,467.84,"Super okazja! Produkt PRD-0405. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0405.jpg
PRD-0406,Industrial,463.53,"Super okazja! Produkt PRD-0406. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0406.jpg
PRD-0407,Electronics,230.91,"Super okazja! Produkt PRD-0407. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0407.jpg
PRD-0408,Fashion,65.49,"Super okazja! Produkt PRD-0408. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0408.jpg
PRD-0409,Industrial,492.57,"Super okazja! Produkt PRD-0409. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0409.jpg
PRD-0410,Fashion,421.06,"Super okazja! Produkt PRD-0410. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0410.jpg
PRD-0411,Home & Kitchen,71.08,"Super okazja! Produkt PRD-0411. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0411.jpg
PRD-0412,Home & Kitchen,461.21,"Super okazja! Produkt PRD-0412. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0412.jpg
PRD-0413,Industrial,436.25,"Super okazja! Produkt PRD-0413. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0413.jpg
PRD-0414,Fashion,264.23,"Super okazja! Produkt PRD-0414. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0414.jpg
PRD-0415,Electronics,299.72,"Super okazja! Produkt PRD-0415. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0415.jpg
PRD-0416,Industrial,205.51,"Super okazja! Produkt PRD-0416. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0416.jpg
PRD-0417,Home & Kitchen,36.83,"Super okazja! Produkt PRD-0417. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0417.jpg
PRD-0418,Home & Kitchen,174.25,"Super okazja! Produkt PRD-0418. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0418.jpg
PRD-0419,Industrial,403.4,"Super okazja! Produkt PRD-0419. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0419.jpg
PRD-0420,Fashion,12.27,"Super okazja! Produkt PRD-0420. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0420.jpg
PRD-0421,Home & Kitchen,173.41,"Super okazja! Produkt PRD-0421. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0421.jpg
PRD-0422,Fashion,205.1,"Super okazja! Produkt PRD-0422. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0422.jpg
PRD-0423,Home & Kitchen,273.32,"Super okazja! Produkt PRD-0423. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0423.jpg
PRD-0424,Home & Kitchen,460.73,"Super okazja! Produkt PRD-0424. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0424.jpg
PRD-0425,Automotive,179.71,"Super okazja! Produkt PRD-0425. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0425.jpg
PRD-0426,Home & Kitchen,180.01,"Super okazja! Produkt PRD-0426. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0426.jpg
PRD-0427,Electronics,371.38,"Super okazja! Produkt PRD-0427. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0427.jpg
PRD-0428,Industrial,231.59,"Super okazja! Produkt PRD-0428. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0428.jpg
PRD-0429,Industrial,120.06,"Super okazja! Produkt PRD-0429. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0429.jpg
PRD-0430,Fashion,231.7,"Super okazja! Produkt PRD-0430. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0430.jpg
PRD-0431,Home & Kitchen,79.02,"Super okazja! Produkt PRD-0431. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0431.jpg
PRD-0432,Electronics,96.43,"Super okazja! Produkt PRD-0432. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0432.jpg
PRD-0433,Fashion,254.2,"Super okazja! Produkt PRD-0433. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0433.jpg
PRD-0434,Automotive,215.27,"Super okazja! Produkt PRD-0434. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0434.jpg
PRD-0435,Fashion,458.27,"Super okazja! Produkt PRD-0435. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0435.jpg
PRD-0436,Fashion,187.57,"Super okazja! Produkt PRD-0436. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0436.jpg
PRD-0437,Home & Kitchen,294.49,"Super okazja! Produkt PRD-0437. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0437.jpg
PRD-0438,Automotive,319.81,"Super okazja! Produkt PRD-0438. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0438.jpg
PRD-0439,Fashion,16.42,"Super okazja! Produkt PRD-0439. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0439.jpg
PRD-0440,Electronics,335.13,"Super okazja! Produkt PRD-0440. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0440.jpg
PRD-0441,Electronics,97.24,"Super okazja! Produkt PRD-0441. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0441.jpg
PRD-0442,Industrial,480.92,"Super okazja! Produkt PRD-0442. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0442.jpg
PRD-0443,Automotive,82.84,"Super okazja! Produkt PRD-0443. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0443.jpg
PRD-0444,Automotive,213.17,"Super okazja! Produkt PRD-0444. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0444.jpg
PRD-0445,Industrial,51.82,"Super okazja! Produkt PRD-0445. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0445.jpg
PRD-0446,Fashion,498.47,"Super okazja! Produkt PRD-0446. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0446.jpg
PRD-0447,Automotive,256.08,"Super okazja! Produkt PRD-0447. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0447.jpg
PRD-0448,Electronics,301.74,"Super okazja! Produkt PRD-0448. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0448.jpg
PRD-0449,Electronics,42.87,"Super okazja! Produkt PRD-0449. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0449.jpg
PRD-0450,Home & Kitchen,377.48,"Super okazja! Produkt PRD-0450. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0450.jpg
PRD-0451,Automotive,112.85,"Super okazja! Produkt PRD-0451. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0451.jpg
PRD-0452,Fashion,450.05,"Super okazja! Produkt PRD-0452. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0452.jpg
PRD-0453,Industrial,110.52,"Super okazja! Produkt PRD-0453. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0453.jpg
PRD-0454,Industrial,103.44,"Super okazja! Produkt PRD-0454. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0454.jpg
PRD-0455,Fashion,27.91,"Super okazja! Produkt PRD-0455. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0455.jpg
PRD-0456,Home & Kitchen,241.31,"Super okazja! Produkt PRD-0456. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0456.jpg
PRD-0457,Industrial,286.77,"Super okazja! Produkt PRD-0457. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0457.jpg
PRD-0458,Automotive,42.2,"Super okazja! Produkt PRD-0458. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0458.jpg
PRD-0459,Home & Kitchen,390.01,"Super okazja! Produkt PRD-0459. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0459.jpg
PRD-0460,Automotive,232.11,"Super okazja! Produkt PRD-0460. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0460.jpg
PRD-0461,Electronics,266.95,"Super okazja! Produkt PRD-0461. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0461.jpg
PRD-0462,Home & Kitchen,225.97,"Super okazja! Produkt PRD-0462. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0462.jpg
PRD-0463,Industrial,206.37,"Super okazja! Produkt PRD-0463. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0463.jpg
PRD-0464,Home & Kitchen,284.22,"Super okazja! Produkt PRD-0464. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0464.jpg
PRD-0465,Home & Kitchen,86.07,"Super okazja! Produkt PRD-0465. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0465.jpg
PRD-0466,Home & Kitchen,99.14,"Super okazja! Produkt PRD-0466. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0466.jpg
PRD-0467,Home & Kitchen,432.27,"Super okazja! Produkt PRD-0467. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0467.jpg
PRD-0468,Automotive,473.6,"Super okazja! Produkt PRD-0468. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0468.jpg
PRD-0469,Electronics,192.92,"Super okazja! Produkt PRD-0469. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0469.jpg
PRD-0470,Fashion,142.66,"Super okazja! Produkt PRD-0470. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0470.jpg
PRD-0471,Home & Kitchen,325.56,"Super okazja! Produkt PRD-0471. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0471.jpg
PRD-0472,Industrial,210.28,"Super okazja! Produkt PRD-0472. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0472.jpg
PRD-0473,Home & Kitchen,22.44,"Super okazja! Produkt PRD-0473. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0473.jpg
PRD-0474,Industrial,86.51,"Super okazja! Produkt PRD-0474. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0474.jpg
PRD-0475,Automotive,360.83,"Super okazja! Produkt PRD-0475. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0475.jpg
PRD-0476,Industrial,332.87,"Super okazja! Produkt PRD-0476. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0476.jpg
PRD-0477,Fashion,23.28,"Super okazja! Produkt PRD-0477. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0477.jpg
PRD-0478,Electronics,118.77,"Super okazja! Produkt PRD-0478. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0478.jpg
PRD-0479,Industrial,123.23,"Super okazja! Produkt PRD-0479. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0479.jpg
PRD-0480,Industrial,339.23,"Super okazja! Produkt PRD-0480. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0480.jpg
PRD-0481,Electronics,19.66,"Super okazja! Produkt PRD-0481. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0481.jpg
PRD-0482,Fashion,61.01,"Super okazja! Produkt PRD-0482. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0482.jpg
PRD-0483,Home & Kitchen,401.96,"Super okazja! Produkt PRD-0483. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0483.jpg
PRD-0484,Industrial,97.49,"Super okazja! Produkt PRD-0484. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0484.jpg
PRD-0485,Electronics,329.85,"Super okazja! Produkt PRD-0485. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0485.jpg
PRD-0486,Automotive,126.71,"Super okazja! Produkt PRD-0486. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0486.jpg
PRD-0487,Electronics,58.73,"Super okazja! Produkt PRD-0487. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0487.jpg
PRD-0488,Automotive,129.15,"Super okazja! Produkt PRD-0488. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0488.jpg
PRD-0489,Fashion,363.91,"Super okazja! Produkt PRD-0489. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0489.jpg
PRD-0490,Home & Kitchen,429.29,"Super okazja! Produkt PRD-0490. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0490.jpg
PRD-0491,Electronics,416.81,"Super okazja! Produkt PRD-0491. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0491.jpg
PRD-0492,Industrial,204.62,"Super okazja! Produkt PRD-0492. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0492.jpg
PRD-0493,Fashion,337.36,"Super okazja! Produkt PRD-0493. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0493.jpg
PRD-0494,Electronics,110.44,"Super okazja! Produkt PRD-0494. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0494.jpg
PRD-0495,Industrial,153.64,"Super okazja! Produkt PRD-0495. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0495.jpg
PRD-0496,Electronics,449.2,"Super okazja! Produkt PRD-0496. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0496.jpg
PRD-0497,Automotive,16.37,"Super okazja! Produkt PRD-0497. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0497.jpg
PRD-0498,Electronics,51.9,"Super okazja! Produkt PRD-0498. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0498.jpg
PRD-0499,Electronics,111.86,"Super okazja! Produkt PRD-0499. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0499.jpg
PRD-0500,Electronics,23.0,"Super okazja! Produkt PRD-0500. Stan idealny, szybka wysyłka. Idealne do domowego użytku.",data/raw/images/img_0500.jpg
