order_id,product_id,timestamp,quantity,discount_applied,customer_rating
ORD-0004355,PRD-0077,2026-04-20 23:00:00,1,0.0,4
ORD-0004356,PRD-0174,2026-07-10 22:00:00,2,0.0,5
ORD-0004357,PRD-0387,2026-06-12 21:00:00,4,0.0,5
ORD-0004358,PRD-0458,2026-07-20 01:00:00,4,0.0,5
ORD-0004359,PRD-0358,2026-08-23 05:00:00,4,0.0,2
ORD-0004360,PRD-0321,2026-02-18 12:00:00,2,0.1,5
ORD-0004361,PRD-0376,2026-01-26 19:00:00,3,0.0,4
ORD-0004362,PRD-0091,2026-05-08 18:00:00,3,0.2,1
ORD-0004363,PRD-0238,2026-07-23 00:00:00,4,0.05,4
ORD-0004364,PRD-0264,2026-01-19 14:00:00,2,0.0,4
ORD-0004365,PRD-0179,2026-04-08 09:00:00,2,0.0,5
ORD-0004366,PRD-0494,2026-01-09 16:00:00,4,0.0,4
ORD-0004367,PRD-0490,2026-08-22 02:00:00,1,0.0,3
ORD-0004368,PRD-0209,2026-04-13 12:00:00,4,0.0,5
ORD-0004369,PRD-0073,2026-08-20 02:00:00,2,0.0,5
ORD-0004370,PRD-0390,2026-05-24 10:00:00,1,0.05,5
ORD-0004371,PRD-0107,2026-04-23 23:00:00,3,0.0,5
ORD-0004372,PRD-0345,2026-04-08 09:00:00,1,0.0,5
ORD-0004373,PRD-0295,2026-02-23 19:00:00,3,0.0,5
ORD-0004374,PRD-0369,2026-04-02 14:00:00,2,0.05,5
ORD-0004375,PRD-0444,2026-08-12 22:00:00,4,0.0,5
ORD-0004376,PRD-0284,2026-02-28 08:00:00,4,0.1,4
ORD-0004377,PRD-0353,2026-08-29 12:00:00,4,0.0,5
ORD-0004378,PRD-0182,2026-07-26 06:00:00,4,0.2,5
ORD-0004379,PRD-0037,2026-08-17 05:00:00,4,0.0,3
ORD-0004380,PRD-0137,2026-04-21 15:00:00,2,0.2,5
ORD-0004381,PRD-0338,2026-06-17 04:00:00,2,0.05,5
ORD-0004382,PRD-0056,2026-01-30 08:00:00,4,0.0,5
ORD-0004383,PRD-0187,2026-02-04 09:00:00,1,0.0,4
ORD-0004384,PRD-0341,2026-02-11 20:00:00,4,0.0,5
ORD-0004385,PRD-0258,2026-05-25 04:00:00,3,0.2,4
ORD-0004386,PRD-0445,2026-01-16 16:00:00,3,0.05,4
ORD-0004387,PRD-0058,2026-02-10 12:00:00,3,0.0,5
ORD-0004388,PRD-0363,2026-06-25 13:00:00,3,0.0,5
ORD-0004389,PRD-0123,2026-05-09 04:00:00,4,0.0,5
ORD-0004390,PRD-0188,2026-01-19 11:00:00,3,0.05,5
ORD-0004391,PRD-0230,2026-02-01 10:00:00,1,0.05,5
ORD-0004392,PRD-0168,2026-05-31 04:00:00,4,0.0,5
ORD-0004393,PRD-0420,2026-07-17 07:00:00,3,0.0,4
ORD-0004394,PRD-0114,2026-04-01 11:00:00,4,0.0,5
ORD-0004395,PRD-0252,2026-04-23 17:00:00,4,0.0,5
ORD-0004396,PRD-0107,2026-08-13 20:00:00,4,0.0,5
ORD-0004397,PRD-0037,2026-05-25 09:00:00,2,0.0,3
ORD-0004398,PRD-0335,2026-04-23 23:00:00,3,0.0,4
ORD-0004399,PRD-0092,2026-04-11 07:00:00,2,0.2,4
ORD-0004400,PRD-0018,2026-01-26 22:00:00,1,0.05,5
ORD-0004401,PRD-0354,2026-08-21 20:00:00,1,0.2,5
ORD-0004402,PRD-0063,2026-08-28 11:00:00,2,0.0,5
ORD-0004403,PRD-0150,2026-03-13 19:00:00,3,0.1,4
ORD-0004404,PRD-0139,2026-05-19 10:00:00,4,0.05,4
ORD-0004405,PRD-0186,2026-03-21 23:00:00,1,0.0,1
ORD-0004406,PRD-0185,2026-02-08 06:00:00,1,0.0,4
ORD-0004407,PRD-0205,2026-08-08 13:00:00,1,0.05,5
ORD-0004408,PRD-0260,2026-08-09 01:00:00,3,0.2,5
ORD-0004409,PRD-0214,2026-06-25 15:00:00,2,0.0,4
ORD-0004410,PRD-0256,2026-01-25 05:00:00,2,0.0,4
ORD-0004411,PRD-0135,2026-08-09 06:00:00,3,0.05,4
ORD-0004412,PRD-0061,2026-06-11 17:00:00,1,0.2,4
ORD-0004413,PRD-0363,2026-03-12 06:00:00,3,0.05,5
ORD-0004414,PRD-0310,2026-06-12 21:00:00,3,0.0,5
ORD-0004415,PRD-0088,2026-03-25 07:00:00,2,0.0,5
ORD-0004416,PRD-0324,2026-04-23 23:00:00,3,0.0,5
ORD-0004417,PRD-0476,2026-01-17 16:00:00,3,0.1,4
ORD-0004418,PRD-0207,2026-06-02 00:00:00,1,0.05,4
ORD-0004419,PRD-0129,2026-08-15 21:00:00,4,0.0,1
ORD-0004420,PRD-0311,2026-04-20 12:00:00,1,0.0,5
ORD-0004421,PRD-0003,2026-03-11 00:00:00,2,0.2,5
ORD-0004422,PRD-0462,2026-01-26 20:00:00,4,0.05,5
ORD-0004423,PRD-0422,2026-01-11 06:00:00,1,0.2,2
ORD-0004424,PRD-0242,2026-08-06 04:00:00,3,0.0,5
ORD-0004425,PRD-0121,2026-05-20 03:00:00,3,0.1,1
ORD-0004426,PRD-0385,2026-05-06 10:00:00,4,0.1,3
ORD-0004427,PRD-0102,2026-07-16 15:00:00,4,0.0,4
ORD-0004428,PRD-0038,2026-04-09 16:00:00,3,0.2,4
ORD-0004429,PRD-0341,2026-06-16 10:00:00,2,0.0,5
ORD-0004430,PRD-0496,2026-03-18 15:00:00,1,0.05,5
ORD-0004431,PRD-0413,2026-05-01 23:00:00,3,0.2,3
ORD-0004432,PRD-0133,2026-07-03 03:00:00,1,0.0,4
ORD-0004433,PRD-0497,2026-07-07 10:00:00,1,0.05,4
ORD-0004434,PRD-0202,2026-08-29 07:00:00,1,0.0,3
ORD-0004435,PRD-0348,2026-06-03 19:00:00,1,0.05,4
ORD-0004436,PRD-0021,2026-06-10 01:00:00,2,0.1,5
ORD-0004437,PRD-0242,2026-07-01 04:00:00,2,0.05,4
ORD-0004438,PRD-0455,2026-02-28 00:00:00,2,0.1,5
ORD-0004439,PRD-0451,2026-06-06 06:00:00,3,0.0,4
ORD-0004440,PRD-0109,2026-06-27 07:00:00,3,0.0,4
ORD-0004441,PRD-0303,2026-05-06 08:00:00,3,0.0,4
ORD-0004442,PRD-0084,2026-06-29 04:00:00,2,0.05,5
ORD-0004443,PRD-0083,2026-05-20 02:00:00,1,0.0,5
ORD-0004444,PRD-0291,2026-08-08 01:00:00,2,0.05,1
ORD-0004445,PRD-0452,2026-08-17 15:00:00,3,0.0,5
ORD-0004446,PRD-0069,2026-05-27 10:00:00,4,0.05,2
ORD-0004447,PRD-0129,2026-07-26 09:00:00,3,0.0,5
ORD-0004448,PRD-0196,2026-02-01 15:00:00,1,0.05,1
ORD-0004449,PRD-0140,2026-08-25 22:00:00,2,0.05,5
ORD-0004450,PRD-0444,2026-04-26 08:00:00,4,0.2,5
ORD-0004451,PRD-0283,2026-05-09 16:00:00,4,0.05,5
ORD-0004452,PRD-0312,2026-03-30 03:00:00,1,0.05,2
ORD-0004453,PRD-0234,2026-06-26 04:00:00,2,0.2,4
ORD-0004454,PRD-0023,2026-03-13 19:00:00,4,0.05,5
ORD-0004455,PRD-0153,2026-05-04 14:00:00,3,0.0,5
ORD-0004456,PRD-0277,2026-01-18 21:00:00,1,0.1,5
ORD-0004457,PRD-0061,2026-04-09 03:00:00,4,0.05,4
ORD-0004458,PRD-0319,2026-08-09 13:00:00,1,0.0,2
ORD-0004459,PRD-0378,2026-04-13 11:00:00,2,0.05,5
ORD-0004460,PRD-0052,2026-06-24 16:00:00,2,0.1,4
ORD-0004461,PRD-0344,2026-08-30 18:00:00,2,0.2,2
ORD-0004462,PRD-0153,2026-08-08 17:00:00,3,0.2,5
ORD-0004463,PRD-0237,2026-03-13 14:00:00,4,0.0,4
ORD-0004464,PRD-0311,2026-02-22 17:00:00,2,0.0,1
ORD-0004465,PRD-0302,2026-08-14 23:00:00,3,0.0,3
ORD-0004466,PRD-0032,2026-02-24 12:00:00,2,0.0,5
ORD-0004467,PRD-0055,2026-02-13 18:00:00,2,0.1,2
ORD-0004468,PRD-0352,2026-05-25 17:00:00,4,0.0,5
ORD-0004469,PRD-0389,2026-08-17 07:00:00,3,0.05,4
ORD-0004470,PRD-0036,2026-04-04 17:00:00,2,0.05,2
ORD-0004471,PRD-0110,2026-04-28 01:00:00,3,0.05,5
ORD-0004472,PRD-0490,2026-05-02 17:00:00,3,0.0,5
ORD-0004473,PRD-0177,2026-07-14 20:00:00,2,0.0,4
ORD-0004474,PRD-0362,2026-06-18 09:00:00,2,0.0,4
ORD-0004475,PRD-0314,2026-04-11 17:00:00,1,0.0,1
ORD-0004476,PRD-0295,2026-01-23 04:00:00,4,0.2,5
ORD-0004477,PRD-0336,2026-08-08 15:00:00,2,0.1,4
ORD-0004478,PRD-0097,2026-08-06 13:00:00,1,0.0,5
ORD-0004479,PRD-0369,2026-02-07 10:00:00,4,0.1,5
ORD-0004480,PRD-0213,2026-04-21 14:00:00,2,0.0,5
ORD-0004481,PRD-0317,2026-03-03 05:00:00,3,0.05,5
ORD-0004482,PRD-0137,2026-05-02 16:00:00,4,0.0,5
ORD-0004483,PRD-0006,2026-02-22 04:00:00,3,0.05,4
ORD-0004484,PRD-0499,2026-02-02 01:00:00,1,0.0,4
ORD-0004485,PRD-0109,2026-02-04 17:00:00,2,0.0,3
ORD-0004486,PRD-0035,2026-04-03 01:00:00,1,0.0,5
ORD-0004487,PRD-0039,2026-07-13 17:00:00,2,0.0,5
ORD-0004488,PRD-0150,2026-05-23 16:00:00,2,0.05,4
ORD-0004489,PRD-0425,2026-02-15 11:00:00,3,0.0,5
ORD-0004490,PRD-0118,2026-02-19 20:00:00,1,0.05,5
ORD-0004491,PRD-0261,2026-06-13 02:00:00,3,0.05,4
ORD-0004492,PRD-0426,2026-03-11 04:00:00,3,0.05,1
ORD-0004493,PRD-0087,2026-07-13 22:00:00,3,0.05,4
ORD-0004494,PRD-0465,2026-01-11 20:00:00,1,0.0,5
ORD-0004495,PRD-0076,2026-04-05 08:00:00,2,0.0,2
ORD-0004496,PRD-0471,2026-08-07 11:00:00,2,0.2,4
ORD-0004497,PRD-0464,2026-07-24 04:00:00,1,0.05,5
ORD-0004498,PRD-0451,2026-02-19 09:00:00,2,0.05,5
ORD-0004499,PRD-0414,2026-04-13 01:00:00,1,0.05,5
ORD-0004500,PRD-0313,2026-05-28 05:00:00,1,0.0,5
ORD-0004501,PRD-0383,2026-07-02 02:00:00,2,0.05,1
ORD-0004502,PRD-0214,2026-06-29 05:00:00,4,0.2,5
ORD-0004503,PRD-0457,2026-05-20 08:00:00,3,0.0,5
ORD-0004504,PRD-0285,2026-08-31 11:00:00,1,0.1,5
ORD-0004505,PRD-0239,2026-02-06 02:00:00,1,0.0,2
ORD-0004506,PRD-0165,2026-01-04 20:00:00,4,0.0,4
ORD-0004507,PRD-0087,2026-08-04 01:00:00,1,0.1,3
ORD-0004508,PRD-0141,2026-05-13 10:00:00,1,0.1,5
ORD-0004509,PRD-0160,2026-02-26 07:00:00,2,0.1,4
ORD-0004510,PRD-0046,2026-01-16 04:00:00,2,0.2,5
ORD-0004511,PRD-0372,2026-07-24 20:00:00,4,0.0,5
ORD-0004512,PRD-0495,2026-08-22 11:00:00,1,0.05,1
ORD-0004513,PRD-0112,2026-06-04 22:00:00,3,0.0,5
ORD-0004514,PRD-0407,2026-03-22 04:00:00,2,0.0,3
ORD-0004515,PRD-0045,2026-05-09 23:00:00,3,0.0,5
ORD-0004516,PRD-0401,2026-08-04 21:00:00,3,0.05,4
ORD-0004517,PRD-0247,2026-04-16 18:00:00,4,0.0,4
ORD-0004518,PRD-0104,2026-02-24 00:00:00,4,0.1,1
ORD-0004519,PRD-0085,2026-04-05 20:00:00,1,0.05,5
ORD-0004520,PRD-0450,2026-08-03 03:00:00,4,0.0,5
ORD-0004521,PRD-0485,2026-01-01 02:00:00,2,0.05,4
ORD-0004522,PRD-0134,2026-05-26 12:00:00,1,0.0,2
ORD-0004523,PRD-0108,2026-03-15 01:00:00,1,0.0,5
ORD-0004524,PRD-0018,2026-02-07 22:00:00,3,0.1,4
ORD-0004525,PRD-0094,2026-01-13 18:00:00,3,0.0,5
ORD-0004526,PRD-0150,2026-06-26 07:00:00,3,0.1,5
ORD-0004527,PRD-0246,2026-06-17 07:00:00,1,0.05,5
ORD-0004528,PRD-0289,2026-08-26 16:00:00,4,0.0,5
ORD-0004529,PRD-0414,2026-03-01 22:00:00,4,0.05,3
ORD-0004530,PRD-0209,2026-02-06 08:00:00,4,0.0,4
ORD-0004531,PRD-0126,2026-02-17 13:00:00,1,0.0,4
ORD-0004532,PRD-0235,2026-01-28 17:00:00,1,0.0,2
ORD-0004533,PRD-0416,2026-01-09 16:00:00,1,0.0,5
ORD-0004534,PRD-0426,2026-02-09 15:00:00,1,0.0,2
ORD-0004535,PRD-0499,2026-02-14 01:00:00,1,0.2,5
ORD-0004536,PRD-0462,2026-07-17 16:00:00,4,0.0,5
ORD-0004537,PRD-0122,2026-08-15 13:00:00,1,0.05,4
ORD-0004538,PRD-0138,2026-07-16 18:00:00,4,0.0,1
ORD-0004539,PRD-0495,2026-07-12 12:00:00,1,0.0,1
ORD-0004540,PRD-0115,2026-08-26 12:00:00,4,0.0,4
ORD-0004541,PRD-0420,2026-06-17 00:00:00,2,0.05,4
ORD-0004542,PRD-0162,2026-03-19 20:00:00,2,0.0,4
ORD-0004543,PRD-0201,2026-07-22 16:00:00,4,0.0,5
ORD-0004544,PRD-0234,2026-02-02 03:00:00,2,0.0,5
ORD-0004545,PRD-0028,2026-07-21 11:00:00,2,0.05,4
ORD-0004546,PRD-0011,2026-06-17 22:00:00,4,0.0,3
ORD-0004547,PRD-0206,2026-01-22 17:00:00,1,0.05,5
ORD-0004548,PRD-0167,2026-05-20 19:00:00,1,0.0,4
ORD-0004549,PRD-0247,2026-02-28 08:00:00,4,0.05,4
ORD-0004550,PRD-0047,2026-06-05 18:00:00,3,0.0,5
ORD-0004551,PRD-0246,2026-06-30 23:00:00,3,0.0,5
ORD-0004552,PRD-0127,2026-06-05 03:00:00,2,0.0,5
ORD-0004553,PRD-0147,2026-08-15 13:00:00,3,0.2,3
ORD-0004554,PRD-0118,2026-05-16 07:00:00,2,0.0,5
ORD-0004555,PRD-0399,2026-03-19 10:00:00,1,0.2,2
ORD-0004556,PRD-0382,2026-07-19 05:00:00,4,0.0,5
ORD-0004557,PRD-0412,2026-06-19 08:00:00,1,0.0,4
ORD-0004558,PRD-0152,2026-07-15 01:00:00,4,0.0,3
ORD-0004559,PRD-0072,2026-04-10 22:00:00,3,0.0,5
ORD-0004560,PRD-0363,2026-01-06 22:00:00,1,0.2,5
ORD-0004561,PRD-0137,2026-07-30 22:00:00,1,0.1,5
ORD-0004562,PRD-0175,2026-04-29 19:00:00,2,0.05,3
ORD-0004563,PRD-0289,2026-05-25 13:00:00,4,0.05,4
ORD-0004564,PRD-0446,2026-06-03 23:00:00,3,0.0,5
ORD-0004565,PRD-0481,2026-01-30 21:00:00,1,0.2,5
ORD-0004566,PRD-0019,2026-01-27 18:00:00,4,0.0,3
ORD-0004567,PRD-0195,2026-05-24 08:00:00,3,0.05,3
ORD-0004568,PRD-0330,2026-04-17 04:00:00,1,0.0,5
ORD-0004569,PRD-0424,2026-06-03 21:00:00,4,0.2,5
ORD-0004570,PRD-0175,2026-01-16 09:00:00,2,0.1,5
ORD-0004571,PRD-0490,2026-06-02 02:00:00,1,0.2,4
ORD-0004572,PRD-0449,2026-08-05 21:00:00,4,0.0,5
ORD-0004573,PRD-0413,2026-02-02 18:00:00,3,0.0,5
ORD-0004574,PRD-0434,2026-08-21 11:00:00,3,0.0,4
ORD-0004575,PRD-0354,2026-02-09 13:00:00,2,0.05,5
ORD-0004576,PRD-0499,2026-08-15 20:00:00,1,0.05,3
ORD-0004577,PRD-0141,2026-01-22 17:00:00,2,0.0,3
ORD-0004578,PRD-0246,2026-05-03 15:00:00,4,0.0,5
ORD-0004579,PRD-0385,2026-01-15 18:00:00,3,0.0,5
ORD-0004580,PRD-0418,2026-07-30 02:00:00,2,0.1,5
ORD-0004581,PRD-0093,2026-04-08 07:00:00,1,0.0,3
ORD-0004582,PRD-0432,2026-03-03 18:00:00,4,0.05,4
ORD-0004583,PRD-0239,2026-03-10 15:00:00,1,0.0,5
ORD-0004584,PRD-0205,2026-05-07 21:00:00,2,0.0,4
ORD-0004585,PRD-0048,2026-07-12 23:00:00,3,0.2,5
ORD-0004586,PRD-0433,2026-08-14 10:00:00,3,0.0,4
ORD-0004587,PRD-0245,2026-04-03 07:00:00,2,0.0,5
ORD-0004588,PRD-0320,2026-07-30 05:00:00,1,0.0,5
ORD-0004589,PRD-0317,2026-07-16 12:00:00,1,0.0,1
ORD-0004590,PRD-0413,2026-01-18 19:00:00,1,0.05,5
ORD-0004591,PRD-0295,2026-08-31 13:00:00,1,0.0,3
ORD-0004592,PRD-0128,2026-04-16 17:00:00,3,0.05,4
ORD-0004593,PRD-0344,2026-01-23 16:00:00,1,0.0,4
ORD-0004594,PRD-0282,2026-04-26 04:00:00,2,0.1,5
ORD-0004595,PRD-0017,2026-07-24 23:00:00,2,0.1,4
ORD-0004596,PRD-0071,2026-06-06 21:00:00,2,0.2,5
ORD-0004597,PRD-0269,2026-08-01 10:00:00,2,0.2,3
ORD-0004598,PRD-0325,2026-01-28 10:00:00,1,0.0,1
ORD-0004599,PRD-0282,2026-04-28 19:00:00,3,0.0,5
ORD-0004600,PRD-0305,2026-03-27 18:00:00,4,0.05,5
ORD-0004601,PRD-0451,2026-05-19 15:00:00,1,0.0,5
ORD-0004602,PRD-0007,2026-01-31 10:00:00,4,0.0,5
ORD-0004603,PRD-0314,2026-03-18 08:00:00,3,0.0,5
ORD-0004604,PRD-0305,2026-01-18 00:00:00,1,0.0,4
ORD-0004605,PRD-0103,2026-06-24 03:00:00,4,0.0,1
ORD-0004606,PRD-0309,2026-05-16 07:00:00,3,0.0,5
ORD-0004607,PRD-0193,2026-07-20 02:00:00,4,0.0,5
ORD-0004608,PRD-0241,2026-08-19 23:00:00,2,0.05,5
ORD-0004609,PRD-0062,2026-01-06 13:00:00,2,0.0,5
ORD-0004610,PRD-0017,2026-07-23 11:00:00,3,0.2,4
ORD-0004611,PRD-0171,2026-07-26 15:00:00,3,0.0,3
ORD-0004612,PRD-0025,2026-01-28 18:00:00,4,0.05,5
ORD-0004613,PRD-0251,2026-01-12 12:00:00,3,0.0,4
ORD-0004614,PRD-0253,2026-05-18 19:00:00,2,0.0,4
ORD-0004615,PRD-0387,2026-02-06 17:00:00,2,0.0,4
ORD-0004616,PRD-0207,2026-03-27 20:00:00,1,0.0,4
ORD-0004617,PRD-0029,2026-03-28 18:00:00,4,0.1,5
ORD-0004618,PRD-0117,2026-02-21 13:00:00,3,0.05,1
ORD-0004619,PRD-0491,2026-04-13 04:00:00,3,0.0,5
ORD-0004620,PRD-0416,2026-01-07 14:00:00,3,0.0,5
ORD-0004621,PRD-0282,2026-08-06 21:00:00,4,0.0,4
ORD-0004622,PRD-0380,2026-04-19 04:00:00,2,0.0,3
ORD-0004623,PRD-0144,2026-06-08 23:00:00,3,0.0,2
ORD-0004624,PRD-0025,2026-07-02 06:00:00,3,0.2,5
ORD-0004625,PRD-0310,2026-04-16 06:00:00,2,0.0,4
ORD-0004626,PRD-0156,2026-01-05 14:00:00,3,0.05,4
ORD-0004627,PRD-0073,2026-01-23 13:00:00,1,0.05,4
ORD-0004628,PRD-0120,2026-02-17 10:00:00,2,0.1,5
ORD-0004629,PRD-0312,2026-05-17 19:00:00,2,0.0,5
ORD-0004630,PRD-0321,2026-05-31 10:00:00,2,0.05,5
ORD-0004631,PRD-0093,2026-07-05 15:00:00,1,0.1,5
ORD-0004632,PRD-0086,2026-05-29 05:00:00,2,0.0,4
ORD-0004633,PRD-0336,2026-04-11 19:00:00,4,0.0,5
ORD-0004634,PRD-0425,2026-08-11 06:00:00,4,0.2,3
ORD-0004635,PRD-0499,2026-03-15 04:00:00,4,0.05,5
ORD-0004636,PRD-0364,2026-05-09 14:00:00,2,0.0,5
ORD-0004637,PRD-0435,2026-07-30 10:00:00,2,0.0,4
ORD-0004638,PRD-0118,2026-04-07 02:00:00,2,0.0,4
ORD-0004639,PRD-0233,2026-02-10 15:00:00,1,0.0,5
ORD-0004640,PRD-0199,2026-07-28 16:00:00,4,0.0,3
ORD-0004641,PRD-0206,2026-08-07 15:00:00,3,0.0,4
ORD-0004642,PRD-0413,2026-01-31 02:00:00,3,0.05,5
ORD-0004643,PRD-0339,2026-04-18 02:00:00,2,0.05,5
ORD-0004644,PRD-0147,2026-08-30 23:00:00,1,0.1,5
ORD-0004645,PRD-0450,2026-01-14 12:00:00,2,0.0,5
ORD-0004646,PRD-0425,2026-03-05 17:00:00,3,0.1,4
ORD-0004647,PRD-0429,2026-08-24 05:00:00,4,0.0,4
ORD-0004648,PRD-0271,2026-08-04 09:00:00,3,0.0,5
ORD-0004649,PRD-0387,2026-03-23 01:00:00,4,0.2,5
ORD-0004650,PRD-0139,2026-08-26 15:00:00,4,0.0,2
ORD-0004651,PRD-0181,2026-07-06 22:00:00,1,0.0,4
ORD-0004652,PRD-0430,2026-04-12 06:00:00,3,0.0,4
ORD-0004653,PRD-0030,2026-06-21 07:00:00,2,0.0,5
ORD-0004654,PRD-0057,2026-05-27 06:00:00,1,0.05,4
ORD-0004655,PRD-0232,2026-02-05 05:00:00,4,0.2,5
ORD-0004656,PRD-0146,2026-07-26 20:00:00,3,0.05,5
ORD-0004657,PRD-0435,2026-01-24 15:00:00,2,0.1,5
ORD-0004658,PRD-0384,2026-06-03 16:00:00,1,0.05,5
ORD-0004659,PRD-0048,2026-04-01 19:00:00,2,0.1,4
ORD-0004660,PRD-0194,2026-03-26 03:00:00,3,0.0,2
ORD-0004661,PRD-0224,2026-05-19 07:00:00,2,0.2,5
ORD-0004662,PRD-0136,2026-04-07 16:00:00,1,0.0,4
ORD-0004663,PRD-0022,2026-03-10 14:00:00,2,0.2,4
ORD-0004664,PRD-0006,2026-06-16 19:00:00,3,0.0,5
ORD-0004665,PRD-0204,2026-06-12 21:00:00,1,0.05,4
ORD-0004666,PRD-0239,2026-05-23 12:00:00,4,0.05,5
ORD-0004667,PRD-0185,2026-04-16 11:00:00,1,0.2,4
ORD-0004668,PRD-0360,2026-01-15 20:00:00,3,0.05,3
ORD-0004669,PRD-0292,2026-08-28 16:00:00,2,0.0,4
ORD-0004670,PRD-0335,2026-05-09 09:00:00,4,0.0,5
ORD-0004671,PRD-0220,2026-04-06 00:00:00,4,0.0,5
ORD-0004672,PRD-0116,2026-06-22 03:00:00,2,0.0,4
ORD-0004673,PRD-0313,2026-04-13 12:00:00,3,0.0,4
ORD-0004674,PRD-0049,2026-08-02 11:00:00,1,0.0,5
ORD-0004675,PRD-0173,2026-04-27 03:00:00,3,0.0,3
ORD-0004676,PRD-0082,2026-06-25 09:00:00,4,0.2,4
ORD-0004677,PRD-0322,2026-02-19 21:00:00,1,0.2,4
ORD-0004678,PRD-0333,2026-02-23 06:00:00,1,0.0,5
ORD-0004679,PRD-0045,2026-01-20 09:00:00,2,0.0,4
ORD-0004680,PRD-0335,2026-06-16 16:00:00,3,0.0,2
ORD-0004681,PRD-0020,2026-05-20 12:00:00,1,0.0,5
ORD-0004682,PRD-0448,2026-03-03 23:00:00,2,0.0,2
ORD-0004683,PRD-0221,2026-07-25 22:00:00,3,0.0,5
ORD-0004684,PRD-0123,2026-07-11 13:00:00,4,0.0,5
ORD-0004685,PRD-0234,2026-07-09 00:00:00,4,0.0,4
ORD-0004686,PRD-0221,2026-01-14 13:00:00,3,0.0,2
ORD-0004687,PRD-0323,2026-03-15 13:00:00,1,0.0,5
ORD-0004688,PRD-0339,2026-06-23 10:00:00,1,0.05,4
ORD-0004689,PRD-0003,2026-01-13 15:00:00,4,0.1,4
ORD-0004690,PRD-0182,2026-07-31 03:00:00,4,0.0,5
ORD-0004691,PRD-0206,2026-07-10 19:00:00,1,0.0,5
ORD-0004692,PRD-0320,2026-07-29 08:00:00,3,0.0,1
ORD-0004693,PRD-0040,2026-03-02 00:00:00,4,0.0,3
ORD-0004694,PRD-0059,2026-01-07 04:00:00,1,0.0,4
ORD-0004695,PRD-0439,2026-05-07 10:00:00,3,0.0,5
ORD-0004696,PRD-0062,2026-04-20 15:00:00,2,0.0,5
ORD-0004697,PRD-0132,2026-08-06 12:00:00,3,0.0,5
ORD-0004698,PRD-0060,2026-01-04 23:00:00,1,0.05,5
ORD-0004699,PRD-0372,2026-05-24 23:00:00,3,0.0,5
ORD-0004700,PRD-0331,2026-07-02 09:00:00,1,0.0,4
ORD-0004701,PRD-0122,2026-04-09 17:00:00,4,0.0,4
ORD-0004702,PRD-0479,2026-05-25 11:00:00,2,0.0,5
ORD-0004703,PRD-0107,2026-01-23 00:00:00,4,0.1,4
ORD-0004704,PRD-0096,2026-04-07 06:00:00,4,0.05,4
ORD-0004705,PRD-0347,2026-08-28 02:00:00,1,0.0,3
ORD-0004706,PRD-0414,2026-07-14 19:00:00,1,0.05,5
ORD-0004707,PRD-0235,2026-03-11 07:00:00,1,0.05,4
ORD-0004708,PRD-0386,2026-05-21 04:00:00,1,0.0,4
ORD-0004709,PRD-0062,2026-04-08 13:00:00,4,0.0,5
ORD-0004710,PRD-0256,2026-08-27 15:00:00,1,0.1,4
ORD-0004711,PRD-0049,2026-07-24 09:00:00,1,0.0,5
ORD-0004712,PRD-0393,2026-01-29 20:00:00,4,0.0,4
ORD-0004713,PRD-0348,2026-06-30 10:00:00,2,0.0,5
ORD-0004714,PRD-0159,2026-02-09 15:00:00,2,0.05,4
ORD-0004715,PRD-0124,2026-02-26 16:00:00,3,0.2,5
ORD-0004716,PRD-0482,2026-08-02 15:00:00,4,0.1,5
ORD-0004717,PRD-0317,2026-08-20 18:00:00,1,0.05,5
ORD-0004718,PRD-0207,2026-01-23 10:00:00,3,0.2,5
ORD-0004719,PRD-0048,2026-02-04 03:00:00,2,0.05,3
ORD-0004720,PRD-0409,2026-08-29 17:00:00,2,0.05,5
ORD-0004721,PRD-0420,2026-05-12 18:00:00,4,0.2,5
ORD-0004722,PRD-0136,2026-06-13 13:00:00,1,0.0,5
ORD-0004723,PRD-0201,2026-01-12 07:00:00,1,0.05,5
ORD-0004724,PRD-0250,2026-02-12 20:00:00,3,0.05,4
ORD-0004725,PRD-0314,2026-06-02 17:00:00,2,0.2,5
ORD-0004726,PRD-0357,2026-02-21 18:00:00,3,0.1,2
ORD-0004727,PRD-0368,2026-02-17 13:00:00,3,0.1,5
ORD-0004728,PRD-0429,2026-01-25 16:00:00,3,0.2,4
ORD-0004729,PRD-0318,2026-03-08 21:00:00,1,0.0,3
ORD-0004730,PRD-0295,2026-06-25 10:00:00,2,0.0,5
ORD-0004731,PRD-0480,2026-05-21 17:00:00,3,0.0,5
ORD-0004732,PRD-0314,2026-08-29 13:00:00,2,0.0,5
ORD-0004733,PRD-0500,2026-08-19 21:00:00,2,0.0,5
ORD-0004734,PRD-0209,2026-06-19 15:00:00,3,0.0,5
ORD-0004735,PRD-0355,2026-06-29 06:00:00,3,0.0,5
ORD-0004736,PRD-0485,2026-06-03 22:00:00,4,0.2,3
ORD-0004737,PRD-0211,2026-04-08 22:00:00,1,0.0,5
ORD-0004738,PRD-0192,2026-06-25 07:00:00,2,0.1,5
ORD-0004739,PRD-0044,2026-03-02 00:00:00,3,0.2,5
ORD-0004740,PRD-0029,2026-06-01 02:00:00,3,0.0,5
ORD-0004741,PRD-0059,2026-03-20 10:00:00,2,0.0,5
ORD-0004742,PRD-0071,2026-06-04 15:00:00,3,0.05,4
